USR_Age,Physical_Act,Sleep_Dur,Stress_LVL,BMI,Work_Load,Social_Freq,Travel_Idx,Total_Active_Min,Session_Freq,Post_Rate,Short_Vid_Cons,Story_Cons,Msg_Outgoing,Follower_Base,Following_Base,Account_Age_Yrs,USR_Gender_Male,USR_Gender_Non-binary,USR_Gender_Prefer not to say,Loc_Type_Suburban,Loc_Type_Urban,Inc_Bracket_Low,Inc_Bracket_Lower-middle,Inc_Bracket_Middle,Inc_Bracket_Upper-middle,Edu_Level_High school,Edu_Level_Master’s,Edu_Level_Other,Edu_Level_PhD,Edu_Level_Some college,Premium_Member,Wellbeing_Score
19.0,12.0,8.1,20,22.5,39.0,9,3,153.0,11,5,213,84,33,349,465,2011,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,9.0
61.0,5.9,9.6,30,37.0,42.8,2,6,165.0,5,4,150,94,32,907,1504,2015,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Business,
60.0,10.6,6.3,20,21.4,50.9,2,3,192.0,15,0,160,106,24,479,427,2010,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Free,1.0
23.0,5.4,4.4,1,20.6,41.1,4,3,6.0,1,7,134,31,5,518,1134,2012,True,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,7.0
15.0,12.3,7.7,13,33.5,45.9,4,1,245.0,20,12,267,129,29,3835,1647,2015,True,False,False,False,False,False,False,False,True,False,False,False,False,True,Free,3.0
52.0,6.5,7.8,38,30.5,47.9,6,0,295.0,9,8,207,131,39,2946,5218,2012,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,7.0
58.0,10.9,6.9,3,34.0,35.7,1,3,5.0,1,6,54,31,6,1322,3131,2016,True,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,9.0
31.0,14.1,6.5,22,32.7,30.8,5,7,205.0,14,3,165,129,30,480,766,2022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Free,9.0
47.0,7.6,7.4,37,33.6,42.8,4,2,255.0,24,6,186,126,45,151,325,2025,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,9.0
65.0,1.3,8.9,30,24.5,33.0,5,3,277.0,12,6,212,128,40,14272,10000,2011,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,1.0
35.0,9.3,6.4,11,23.0,59.3,4,6,203.0,7,7,170,120,26,491,837,2012,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,1.0
20.0,11.5,5.3,14,18.8,34.1,2,1,232.0,17,13,282,102,33,919,1617,2016,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,5.0
19.0,3.5,6.3,23,26.6,66.3,6,3,278.0,15,9,293,146,32,1567,2106,2020,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,6.0
34.0,7.2,4.7,25,16.9,39.2,2,5,277.0,11,5,206,138,41,146,70,2023,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Free,2.0
61.0,2.8,7.4,17,25.2,41.6,2,1,128.0,6,3,123,78,26,935,2284,2020,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,1.0
53.0,3.9,8.6,11,18.1,48.4,5,4,102.0,8,3,111,76,17,6349,3058,2024,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Business,
22.0,5.4,7.1,35,27.8,45.8,3,1,294.0,16,15,293,150,38,5207,8539,2021,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,6.0
13.0,17.3,5.8,18,31.6,42.6,5,4,231.0,15,15,249,123,31,1192,1843,2023,True,False,False,True,False,False,True,False,False,False,False,False,False,True,Premium,7.0
40.0,6.1,6.3,34,23.5,40.1,6,6,297.0,22,8,217,147,45,1096,2393,2019,True,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,4.0
25.0,12.4,8.8,36,24.3,36.0,4,3,238.0,21,6,281,116,34,2279,1063,2023,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,6.0
30.0,3.2,8.0,34,24.1,52.9,2,2,362.0,13,10,267,150,49,601,837,2022,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,1.0
65.0,6.3,7.1,17,23.3,29.2,3,2,92.0,3,3,94,60,18,400,277,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,
54.0,2.4,9.2,38,23.7,43.5,3,4,254.0,19,5,225,123,44,1876,3851,2021,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,6.0
46.0,13.5,5.9,8,17.1,44.5,6,2,165.0,7,1,140,94,14,167,184,2019,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,2.0
15.0,5.5,4.2,24,23.7,46.4,5,3,320.0,39,17,297,149,39,1758,3403,2017,True,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,1.0
53.0,9.3,6.9,23,27.4,53.3,2,3,125.0,6,4,118,77,17,1696,4102,2025,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,8.0
34.0,7.9,6.1,38,25.4,40.9,4,4,349.0,32,6,234,150,45,300,690,2014,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,5.0
24.0,14.8,5.8,11,30.5,43.8,5,3,77.0,3,4,172,66,13,1016,2235,2014,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Business,8.0
30.0,4.3,8.4,12,28.1,50.3,4,4,113.0,4,3,116,81,22,549,1164,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,8.0
13.0,11.4,7.5,38,28.5,38.2,4,3,419.0,24,11,300,150,58,1388,2517,2023,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Premium,7.0
42.0,9.0,7.1,37,22.9,49.6,4,6,257.0,15,8,208,132,50,395,924,2017,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,10.0
33.0,4.5,7.3,11,27.0,43.3,3,4,178.0,5,6,130,99,38,717,1695,2018,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,3.0
39.0,5.8,6.7,5,19.8,34.9,3,4,95.0,5,1,92,69,13,2141,4973,2025,True,False,False,True,False,False,False,True,False,False,False,True,False,False,Free,6.0
28.0,1.8,7.6,7,26.2,36.1,5,2,101.0,6,3,201,66,18,214,323,2018,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Free,8.0
47.0,3.5,5.3,15,15.0,49.9,2,3,87.0,7,8,103,72,17,362,509,2010,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Premium,6.0
21.0,20.0,5.6,35,23.6,37.7,4,3,382.0,19,17,300,150,45,990,1079,2021,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,1.0
55.0,13.0,6.2,8,20.5,43.6,8,5,8.0,1,1,40,29,15,493,969,2020,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Business,4.0
34.0,9.2,7.8,24,21.9,56.3,7,5,321.0,13,7,212,150,49,2063,1448,2024,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,3.0
29.0,7.4,6.7,29,29.1,48.6,6,3,184.0,12,2,238,106,17,686,1599,2012,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Free,5.0
49.0,8.3,8.0,30,27.1,56.7,6,2,250.0,15,6,194,150,22,3552,2395,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Business,4.0
59.0,9.6,6.0,15,26.3,41.8,3,3,131.0,6,3,125,62,20,1256,2743,2021,True,False,False,True,False,True,False,False,False,False,False,True,False,False,Free,5.0
,6.4,6.3,23,29.0,34.4,2,4,264.0,11,16,285,121,30,1942,4057,2025,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,5.0
24.0,10.0,7.8,31,32.6,37.3,5,4,205.0,25,16,239,119,33,1618,4006,2024,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,10.0
25.0,1.9,6.7,20,27.4,33.4,3,3,277.0,13,5,257,127,43,1015,2150,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Premium,1.0
34.0,6.1,8.7,29,24.4,28.1,5,2,209.0,9,7,160,137,27,646,377,2015,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,10.0
55.0,8.5,7.5,24,28.7,37.0,1,3,139.0,8,5,112,90,25,1251,1898,2019,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,9.0
20.0,6.8,6.1,27,25.1,59.9,2,3,300.0,17,16,288,150,24,573,616,2014,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,4.0
51.0,11.2,6.8,28,27.2,33.5,0,5,230.0,9,6,160,104,30,2337,3202,2024,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,7.0
58.0,6.8,7.5,20,20.5,48.4,1,4,99.0,7,3,92,83,23,1443,1508,2013,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Business,7.0
44.0,1.7,8.0,20,30.2,48.8,4,6,69.0,5,2,73,46,17,212,207,2020,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Premium,8.0
46.0,7.1,8.0,26,25.6,43.9,2,2,271.0,9,8,186,147,32,1440,3175,2010,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,
29.0,9.8,7.4,14,23.4,43.5,2,1,232.0,8,8,259,127,38,561,1042,2018,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,1.0
61.0,9.2,7.0,29,24.0,36.6,5,2,160.0,8,8,133,101,19,3078,1675,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Free,7.0
37.0,10.6,7.2,2,20.8,26.7,4,1,116.0,4,6,101,79,22,10138,10000,2015,True,False,False,True,False,False,False,False,True,True,False,False,False,False,Free,1.0
41.0,12.3,9.0,4,28.0,35.4,2,3,95.0,11,1,101,77,21,770,1864,2012,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,1.0
22.0,7.3,7.8,13,20.1,59.3,5,3,70.0,3,9,161,61,14,6285,6814,2019,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,8.0
28.0,5.3,5.5,28,26.0,51.8,5,2,271.0,22,11,273,127,35,1538,619,2021,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,4.0
27.0,4.4,7.6,0,27.3,34.5,3,1,5.0,1,4,130,22,7,19382,10000,2016,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,10.0
26.0,2.3,8.3,1,28.8,42.9,4,4,133.0,5,4,189,84,19,59,38,2012,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,
33.0,7.0,6.5,18,32.7,35.1,5,5,196.0,7,3,162,117,36,672,317,2013,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,4.0
33.0,5.4,7.6,18,21.8,57.4,4,1,184.0,12,3,134,100,27,798,1168,2012,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,
13.0,6.0,6.7,34,34.0,29.8,3,7,258.0,12,11,262,137,41,17851,10000,2018,False,True,False,True,False,False,False,False,True,True,False,False,False,False,Free,9.0
23.0,15.2,6.5,28,33.0,55.7,5,3,361.0,42,14,300,150,45,1510,2428,2015,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,1.0
49.0,9.2,6.8,11,25.3,48.3,3,3,5.0,1,2,37,28,8,272,522,2017,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Business,7.0
63.0,8.0,7.7,28,26.1,31.1,3,3,239.0,7,8,194,127,28,942,2307,2020,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,10.0
59.0,12.0,6.7,19,21.8,45.7,8,6,23.0,2,2,41,31,15,2898,6936,2022,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,9.0
14.0,1.0,6.3,18,15.0,33.2,3,3,206.0,6,14,260,118,30,4607,5205,2020,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,4.0
47.0,8.7,5.9,30,26.2,26.0,4,1,314.0,14,8,197,150,30,950,1151,2016,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Free,3.0
55.0,7.4,6.2,25,24.5,48.9,6,3,183.0,6,1,166,95,29,1936,2477,2018,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,3.0
,0.5,6.9,10,24.5,29.2,4,2,227.0,9,17,252,101,34,1320,2565,2017,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,3.0
42.0,15.3,7.6,11,26.1,47.4,3,3,34.0,2,4,61,40,14,3084,4765,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,7.0
32.0,9.7,6.8,14,20.3,8.5,4,2,77.0,4,0,91,52,22,790,773,2023,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,7.0
37.0,4.8,6.4,19,21.3,31.7,2,0,54.0,2,1,69,43,12,161,311,2018,True,False,False,True,False,False,True,False,False,True,False,False,False,False,Free,10.0
55.0,14.1,6.2,26,26.1,45.9,8,2,182.0,18,1,133,103,25,1672,1986,2012,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Premium,7.0
47.0,4.9,6.2,3,27.2,40.2,0,1,42.0,3,2,60,43,22,495,363,2025,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,3.0
14.0,4.9,7.1,27,28.9,26.4,4,1,305.0,30,16,281,150,48,671,972,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Business,
18.0,7.6,6.0,32,20.9,42.6,2,8,364.0,21,6,300,150,48,5429,10000,2016,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Free,2.0
48.0,7.9,6.6,28,26.1,38.2,5,3,217.0,7,11,188,125,30,1894,2400,2011,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Free,2.0
35.0,7.5,6.2,37,23.6,28.4,4,4,297.0,9,11,223,150,44,2506,1362,2025,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,6.0
60.0,8.1,8.0,37,26.3,48.5,4,1,315.0,20,6,228,150,33,1885,4310,2023,True,False,False,True,False,False,False,False,True,False,False,False,False,True,Premium,7.0
19.0,7.9,7.1,28,15.5,23.1,3,4,244.0,10,13,266,135,45,913,388,2011,True,False,False,False,True,False,False,False,True,False,False,True,False,False,Free,6.0
59.0,14.5,7.9,6,21.1,30.0,3,1,122.0,7,2,109,81,16,14796,10000,2014,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,2.0
,6.9,6.9,20,15.0,30.1,6,2,101.0,13,4,170,82,32,867,1113,2013,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,9.0
26.0,3.8,8.7,27,19.9,43.9,2,5,349.0,19,9,300,150,38,7761,7391,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Free,1.0
51.0,17.5,6.8,14,29.8,51.8,8,1,150.0,6,1,126,81,27,3087,2749,2019,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,3.0
33.0,5.1,6.6,4,19.5,28.1,4,4,80.0,5,2,106,84,9,1125,1981,2011,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,4.0
21.0,2.4,9.0,0,23.0,48.5,2,3,60.0,2,6,159,58,19,1667,2451,2025,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Business,3.0
22.0,2.9,7.1,22,28.6,25.3,5,1,220.0,14,6,241,108,29,480,521,2017,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,6.0
40.0,6.4,7.0,35,30.9,37.5,3,4,340.0,35,10,236,138,32,13869,10000,2022,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,4.0
58.0,6.6,9.0,8,22.2,45.9,2,1,78.0,3,4,107,54,11,3425,6582,2015,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,
40.0,1.6,5.6,8,22.1,40.2,3,3,5.0,1,0,40,41,11,420,1009,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Business,10.0
42.0,12.1,6.4,12,22.6,41.8,5,4,6.0,1,5,39,31,3,22156,10000,2018,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,7.0
21.0,10.8,9.0,3,24.4,24.8,3,1,52.0,2,9,159,58,13,1334,906,2023,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,
33.0,11.4,5.9,15,31.4,32.2,4,0,175.0,20,2,130,103,27,3375,4212,2019,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Premium,2.0
37.0,8.1,7.3,30,21.4,45.4,7,5,140.0,5,2,118,83,23,1290,2753,2016,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Free,10.0
41.0,5.2,7.8,31,34.2,38.3,2,5,372.0,27,4,284,150,46,582,1089,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,2.0
37.0,9.6,6.2,1,21.1,29.9,1,4,136.0,4,2,123,106,19,1322,2564,2015,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,1.0
36.0,10.3,6.9,37,27.3,27.3,6,4,287.0,29,4,213,129,34,406,719,2016,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,7.0
32.0,6.4,8.4,27,22.9,47.3,5,2,250.0,20,9,194,138,34,827,1880,2018,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Free,2.0
46.0,6.6,5.8,31,24.8,45.6,3,2,245.0,10,9,201,116,33,406,838,2018,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Business,7.0
38.0,4.7,6.2,10,21.4,57.8,2,2,103.0,4,0,104,75,23,1278,1399,2011,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,1.0
58.0,6.6,7.8,36,18.5,30.2,6,1,191.0,14,5,177,95,25,561,925,2022,False,False,False,False,True,False,True,False,False,False,False,True,False,False,Free,9.0
61.0,7.6,8.3,31,26.9,47.5,3,2,297.0,11,6,218,132,32,1678,885,2025,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,
41.0,15.5,8.2,32,22.4,27.4,5,1,326.0,39,9,257,135,36,3104,3910,2010,True,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,3.0
45.0,17.2,7.6,24,28.8,45.3,3,3,99.0,3,3,77,71,23,3104,2729,2019,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,7.0
36.0,5.4,8.3,39,21.6,42.6,2,1,343.0,14,8,262,150,49,1455,3156,2015,True,False,False,True,False,False,True,False,False,True,False,False,False,False,Premium,6.0
26.0,2.3,8.0,9,27.7,43.9,5,3,255.0,16,9,281,131,34,297,470,2014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Premium,1.0
18.0,8.9,5.6,17,32.2,29.5,4,2,143.0,5,9,206,77,27,1071,1929,2018,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Premium,7.0
57.0,4.9,6.5,7,28.8,25.7,2,2,88.0,4,2,105,63,16,707,1493,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,5.0
36.0,10.7,7.3,18,22.4,48.2,4,6,165.0,9,2,137,102,27,182,156,2015,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,5.0
21.0,4.1,8.6,2,25.0,32.4,2,4,167.0,8,9,213,85,32,3282,4341,2020,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Business,1.0
32.0,2.5,7.2,39,29.5,53.0,4,4,321.0,30,5,218,142,35,1320,1942,2011,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,8.0
61.0,3.4,6.2,31,26.3,35.3,7,4,261.0,16,6,203,135,31,1582,2168,2023,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Premium,5.0
55.0,16.0,7.5,36,18.5,40.5,1,5,266.0,8,3,238,127,24,1013,2102,2016,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Business,7.0
50.0,4.3,7.6,36,24.5,34.8,3,3,182.0,13,4,145,97,34,1753,1910,2012,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Business,10.0
65.0,5.4,9.1,2,24.7,44.8,4,2,5.0,1,0,32,29,6,249,437,2018,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,9.0
57.0,2.5,8.3,39,31.1,36.3,6,5,280.0,24,11,210,139,45,2386,2543,2010,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,8.0
17.0,13.9,3.4,13,24.8,24.0,6,1,164.0,8,5,229,97,26,638,991,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Free,
35.0,7.2,7.6,0,22.7,24.3,2,4,119.0,5,2,122,86,28,388,637,2010,True,False,False,False,True,False,False,True,False,False,False,False,False,True,Business,3.0
25.0,6.1,5.1,29,33.8,26.1,2,0,235.0,8,7,243,114,33,1892,1783,2014,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Free,6.0
53.0,11.6,6.5,37,28.4,48.2,2,4,246.0,7,7,191,119,34,1228,1314,2013,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,4.0
51.0,6.6,7.3,13,21.4,38.5,6,5,145.0,18,4,119,85,25,1099,2172,2022,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Premium,3.0
53.0,4.9,6.1,38,29.4,29.0,3,4,292.0,9,8,227,144,33,1055,990,2017,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,10.0
25.0,7.4,5.6,12,24.2,35.1,3,5,174.0,5,1,218,99,25,573,331,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Premium,4.0
21.0,13.1,6.6,21,18.4,62.3,5,3,290.0,8,12,282,150,42,1970,4386,2015,True,False,False,True,False,False,True,False,False,True,False,False,False,False,Free,5.0
34.0,2.5,8.2,13,25.5,47.7,6,1,199.0,7,0,145,107,26,719,1341,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,2.0
